Age,Gender,Weight (kg),Height (m),Max_BPM,Avg_BPM,Resting_BPM,Session_Duration (hours),Calories_Burned,Workout_Type,Fat_Percentage,Water_Intake (liters),Workout_Frequency (days/week),Experience_Level,BMI,data_source,simulated_weekly_score,simulated_weight_diff
18.0,Female,83.3,1.59,165,169.0,72.0,1.19,997.0,Strength,25.7,3.3,3.0,1.0,31.83,synthetic,14.747914054233544,-0.07058071009393102
20.0,Male,67.7,1.84,193,122.0,66.0,1.19,900.0,Cardio,13.7,3.4,5.0,2.0,19.76,synthetic,47.495922660302824,-0.4177642229484778
43.0,Male,57.8,1.78,197,163.0,52.0,1.42,1418.0,\tYoga,28.6,1.6,2.0,1.0,14.84,synthetic,26.04515326355367,0.15187388688009806
45.0,Male,59.0,1.87,199,157.0,55.0,1.11,613.0,Strength,18.2,3.2,2.0,1.0,31.55,synthetic,18.99833062323409,1.008638244908652
29.0,Female,61.5,1.88,182,152.0,72.0,1.62,793.0,HIIT,24.2,3.3,4.0,3.0,23.84,synthetic,75.4790966716692,-0.47683397082964046
18.0,Female,40.0,1.75,176,124.0,68.0,1.01,1536.0,HIIT,14.6,3.5,,2.0,17.62,synthetic,100.0,-0.24450415787354446
37.0,Male,79.6,1.68,180,137.0,67.0,2.0,920.0,Yoga,28.6,1.8,,3.0,23.26,synthetic,100.0,-0.14592246501495587
26.0,Female,68.6,1.75,184,140.0,60.0,1.26,681.0,HIIT,29.4,1.8,3.0,3.0,20.02,synthetic,70.63280263959405,1.613687708219194
49.0,Female,77.9,1.75,196,169.0,64.0,1.24,1267.0,HIIT,24.8,3.5,3.0,2.0,14.38,synthetic,49.338673853741774,-1.9794850115352205
23.0,Female,40.9,1.75,187,136.0,50.0,1.14,1135.0,Cardio,24.8,3.4,3.0,2.0,12.32,synthetic,70.99721789166516,0.2465784118310464
18.0,Male,68.7,1.77,161,169.0,68.0,1.01,1011.0,Cardio,27.3,3.5,3.0,2.0,17.0,synthetic,47.52974299254004,-0.3918417990072509
23.0,Male,114.9,1.61,180,120.0,56.0,1.27,891.0,HIIT,28.0,3.3,3.0,1.0,22.67,synthetic,21.41659847978778,0.1534173809473437
47.0,Male,65.6,1.77,190,154.0,54.0,1.59,413.0,Strength,23.1,3.6,2.0,2.0,14.47,synthetic,38.52458194364841,-0.8258980431957794
20.0,Female,90.9,1.69,198,142.0,74.0,1.35,927.0,Cardio,18.1,3.2,4.0,1.0,16.23,synthetic,37.441919714999365,-0.3391720246867602
40.0,Male,61.0,1.89,196,123.0,71.0,1.45,625.0,Strength,27.4,3.6,3.0,1.0,23.16,synthetic,23.18775826781897,0.2691284635723961
18.0,Male,66.8,1.66,166,135.0,59.0,2.0,803.0,Yoga,23.2,3.0,2.0,1.0,12.56,synthetic,13.50626961678574,2.1903281608350733
56.0,Male,42.6,1.61,190,161.0,60.0,1.24,1260.0,HIIT,23.0,3.6,4.0,3.0,23.68,synthetic,93.21304032273012,0.34642895152165726
56.0,Female,88.8,1.7,173,129.0,52.0,1.79,933.0,Yoga,24.1,1.5,4.0,2.0,12.32,synthetic,69.19603004513637,-0.9784524784244069
34.0,Female,83.2,1.64,171,164.0,69.0,1.19,1392.0,Yoga,22.9,3.5,3.0,1.0,14.97,synthetic,18.99576434261295,-0.6390077456181626
38.0,Female,99.1,1.5,185,159.0,74.0,1.38,995.0,HIIT,17.8,1.5,4.0,1.0,24.56,synthetic,11.334600486393839,-0.6627312867070833
43.0,Male,77.8,1.7,180,149.0,58.0,1.38,1643.0,Strength,14.9,2.8,5.0,1.0,16.55,synthetic,45.07513689836922,-1.7365145381040121
18.0,Male,47.8,1.85,161,156.0,50.0,1.02,1265.0,Yoga,30.8,3.2,5.0,1.0,12.32,synthetic,28.15370174239996,-0.5640721533611498
24.0,Male,40.0,1.82,168,120.0,74.0,1.28,303.0,Strength,25.0,3.6,3.0,1.0,17.95,synthetic,32.90625599162769,0.28626326545739605
35.0,Female,91.0,1.55,174,136.0,74.0,0.99,1216.0,Cardio,27.0,3.5,3.0,3.0,16.0,synthetic,55.298961822881644,-1.3193856952614362
21.0,Male,86.3,1.74,184,169.0,61.0,1.85,993.0,Strength,24.9,3.4,2.0,2.0,22.21,synthetic,53.92597338299309,0.5387861208404741
26.0,Male,64.6,1.82,196,165.0,55.0,1.46,1699.0,Yoga,28.1,3.3,4.0,2.0,19.63,synthetic,42.88828070719219,0.09021985686747058
40.0,Female,49.6,1.7,169,,72.0,1.6,921.0,Cardio,32.5,3.6,,2.0,12.71,synthetic,100.0,-0.8873866575768303
23.0,Female,59.6,1.81,160,146.0,71.0,1.54,1382.0,HIIT,22.6,2.8,5.0,2.0,12.32,synthetic,60.142730678364344,-0.41322370987027796
46.0,Female,53.7,1.5,177,169.0,54.0,1.62,1245.0,Strength,26.8,3.7,4.0,3.0,22.71,synthetic,70.46060580603356,0.9786574461128266
55.0,Female,58.9,1.56,197,125.0,58.0,0.73,1103.0,Yoga,22.1,3.5,3.0,2.0,30.52,synthetic,37.649636870732195,0.28683825080469266
31.0,Male,79.4,1.58,163,125.0,74.0,1.49,663.0,Cardio,24.0,2.4,3.0,2.0,12.32,synthetic,56.86318456956701,-0.2929730760814817
26.0,Male,83.1,1.52,163,139.0,51.0,1.95,925.0,Strength,10.0,2.8,3.0,1.0,20.05,synthetic,26.058944531152342,-0.49014665356878745
31.0,Female,61.7,1.52,177,160.0,54.0,0.54,1266.0,Yoga,23.1,1.7,4.0,2.0,12.32,synthetic,60.844129804724844,-0.2387127436386723
27.0,Male,66.6,1.7,171,149.0,73.0,1.43,1321.0,Strength,26.6,3.3,4.0,3.0,13.51,synthetic,99.76440584515485,-0.7094108463538428
45.0,Female,106.3,1.84,172,123.0,61.0,1.15,1177.0,Strength,16.9,2.6,4.0,3.0,30.72,synthetic,55.77758388288949,-1.9837996045752118
23.0,Female,73.2,1.58,175,169.0,,1.54,1226.0,HIIT,25.0,2.4,3.0,2.0,24.85,synthetic,66.17212574968624,1.3337423284277847
48.0,Female,69.9,1.82,173,162.0,,2.0,1724.0,Yoga,26.7,2.4,3.0,1.0,23.63,synthetic,26.043559375232128,-0.17574000064047882
30.0,Female,62.3,1.53,185,153.0,68.0,1.3,1382.0,Yoga,20.5,1.6,2.0,2.0,34.48,synthetic,21.79215951676872,0.018517812098029718
48.0,Male,83.0,1.55,164,169.0,67.0,1.27,1287.0,Cardio,21.5,3.5,2.0,3.0,22.88,synthetic,56.696863742610105,-0.34632619990152697
35.0,Male,75.4,1.64,198,167.0,63.0,1.14,1045.0,Yoga,20.5,1.5,3.0,2.0,30.23,synthetic,40.26379609222967,-0.8880934405796703
30.0,Female,98.3,1.84,178,161.0,74.0,1.58,576.0,HIIT,23.3,1.6,3.0,2.0,16.15,synthetic,59.2165011192446,-0.44873958475901654
38.0,Female,46.5,1.65,182,169.0,70.0,1.34,806.0,Cardio,24.1,3.5,2.0,1.0,12.32,synthetic,18.724508796224658,-1.5795158097554491
44.0,Male,61.6,1.65,167,158.0,74.0,1.11,1223.0,Strength,23.8,2.9,4.0,1.0,15.25,synthetic,45.11154930247348,1.5216691984426436
31.0,Female,64.0,1.85,184,147.0,71.0,1.05,571.0,Strength,27.0,2.0,5.0,2.0,14.26,synthetic,45.48824309948441,-1.2876095987379168
18.0,Male,59.1,1.69,180,155.0,57.0,1.99,1505.0,Yoga,27.5,1.9,4.0,1.0,17.36,synthetic,29.879110521539456,-1.1255730270777435
24.0,Female,45.1,1.6,195,163.0,66.0,2.0,453.0,Cardio,31.2,1.6,2.0,2.0,22.88,synthetic,32.47606555586881,-0.6522073635091203
18.0,Male,49.1,1.68,,142.0,74.0,1.13,961.0,Yoga,23.7,3.1,,1.0,15.28,synthetic,100.0,0.7304605798819019
18.0,,82.7,1.79,171,167.0,69.0,1.09,1305.0,HIIT,21.8,2.1,2.0,1.0,12.89,synthetic,28.868873900973004,-0.2883928005898767
33.0,Male,85.0,1.73,161,128.0,64.0,1.34,812.0,Strength,16.6,3.2,4.0,1.0,13.34,synthetic,25.792382063189468,-1.28890863682437
21.0,Female,77.9,1.8,199,169.0,56.0,1.3,1171.0,Cardio,19.7,3.4,3.0,2.0,19.98,synthetic,23.95786143372866,0.7034706886058717
20.0,Male,40.0,1.52,192,151.0,63.0,1.5,572.0,HIIT,25.1,3.7,4.0,1.0,25.64,synthetic,31.029481467964946,0.28480050142838514
59.0,Male,44.8,1.67,189,130.0,63.0,1.29,1021.0,Strength,29.8,3.6,3.0,3.0,12.32,synthetic,79.3673855173351,0.13074796577316194
51.0,Female,66.4,1.77,184,147.0,55.0,0.97,1531.0,HIIT,33.1,3.6,3.0,3.0,14.27,synthetic,79.04294754961698,0.2725873929366724
50.0,Male,40.0,2.0,192,155.0,56.0,0.82,829.0,Strength,24.6,2.4,3.0,2.0,16.67,synthetic,62.35782191822154,1.6154895204659607
42.0,Male,96.2,1.63,164,148.0,74.0,1.38,887.0,Strength,16.3,1.6,2.0,3.0,25.15,synthetic,59.06446320350952,1.4480759160288899
45.0,Female,54.0,1.86,170,148.0,65.0,1.36,670.0,Cardio,28.9,3.5,3.0,2.0,16.72,synthetic,56.802161054504495,-0.8493722744026362
22.0,Male,71.1,1.68,164,160.0,74.0,1.51,955.0,Cardio,10.0,3.3,4.0,2.0,16.09,synthetic,66.92507512477975,0.9991079942489218
47.0,Female,48.6,1.55,176,165.0,74.0,0.71,1305.0,Cardio,15.6,2.7,2.0,1.0,27.31,synthetic,0.0,0.006534551807120315
34.0,Female,100.1,1.97,192,164.0,73.0,2.0,1747.0,Yoga,25.5,1.5,4.0,2.0,22.68,synthetic,58.19651825918977,0.09927665291019955
51.0,Female,53.7,1.72,169,120.0,52.0,0.95,1234.0,HIIT,10.0,3.3,,3.0,14.41,synthetic,100.0,-1.653816665314663
27.0,Male,83.5,1.67,162,129.0,65.0,1.48,1517.0,Yoga,25.8,3.3,2.0,1.0,18.45,synthetic,19.18477326898354,-0.43630861231055673
18.0,Male,52.4,1.74,181,169.0,63.0,0.83,889.0,Strength,10.0,2.8,4.0,3.0,13.4,synthetic,83.47676483538336,-0.950258872269252
48.0,Male,89.5,1.61,170,153.0,57.0,1.38,1355.0,Strength,10.0,3.3,3.0,1.0,12.32,synthetic,20.127714358864477,0.3624470519146475
25.0,Female,58.2,1.64,165,169.0,71.0,1.92,984.0,Strength,20.8,3.3,4.0,3.0,19.05,synthetic,73.24291920838388,0.556864400322244
51.0,Male,126.0,1.74,190,139.0,57.0,1.04,1108.0,Strength,27.3,3.2,2.0,1.0,22.63,synthetic,20.341524174880245,-1.9595890808130492
58.0,Female,57.4,1.62,196,154.0,61.0,1.59,1015.0,,15.0,2.1,3.0,1.0,25.02,synthetic,14.097540611371972,-0.31762789120341633
32.0,Female,52.3,1.59,161,121.0,74.0,2.0,723.0,Strength,20.3,3.3,3.0,1.0,22.56,synthetic,14.141748711148146,0.5974892038354018
47.0,,40.0,1.85,192,139.0,57.0,1.2,697.0,Cardio,25.2,3.5,4.0,1.0,19.04,synthetic,36.79373282956503,-0.44934316985075595
55.0,Female,129.6,1.84,188,139.0,58.0,1.28,1272.0,HIIT,19.2,3.5,3.0,1.0,18.38,synthetic,13.51205964841344,0.2832509160018916
33.0,Female,72.3,1.8,199,120.0,74.0,1.33,457.0,HIIT,26.5,2.3,4.0,2.0,12.32,synthetic,61.66312500909212,-0.01906762589833272
28.0,Male,64.1,1.55,179,152.0,52.0,1.41,1091.0,HIIT,31.1,3.3,4.0,1.0,18.43,synthetic,34.62591292853951,-0.0266718144378989
34.0,Male,66.7,1.55,186,169.0,55.0,1.48,781.0,Cardio,19.4,2.5,3.0,1.0,12.32,synthetic,7.741932712094034,-0.517051982454638
35.0,Male,44.9,1.92,168,123.0,67.0,1.29,572.0,Cardio,20.8,2.1,4.0,2.0,17.33,synthetic,48.22435347664345,-1.2732646433085677
36.0,Female,90.0,1.69,180,160.0,72.0,2.0,717.0,HIIT,20.6,3.3,4.0,1.0,13.72,synthetic,41.94109403047372,-1.197224117940022
27.0,Male,77.7,1.76,167,131.0,74.0,1.36,448.0,HIIT,24.9,2.1,5.0,2.0,23.19,synthetic,50.18834468860318,0.26748201156425383
18.0,Male,100.0,1.73,192,166.0,56.0,1.22,1631.0,Strength,23.3,1.8,4.0,2.0,12.32,synthetic,50.355957376906126,-0.2844333955848935
52.0,Male,83.4,1.52,176,142.0,56.0,1.45,596.0,HIIT,25.6,1.9,3.0,2.0,15.21,synthetic,54.62060893251896,-0.4108097956857798
32.0,Female,46.5,1.83,176,128.0,74.0,1.01,1061.0,Cardio,10.0,2.5,4.0,3.0,14.63,synthetic,87.83390509282596,-0.6391120338578821
37.0,Female,81.1,1.78,195,143.0,72.0,1.07,770.0,HIIT,22.5,2.5,3.0,2.0,12.51,synthetic,47.48461113955504,-0.5441510763846014
31.0,Male,50.7,1.86,171,149.0,74.0,1.29,580.0,Cardio,,3.6,3.0,2.0,21.13,synthetic,44.02489805308358,0.5375294355905116
23.0,Female,55.4,1.8,164,163.0,73.0,1.33,783.0,Strength,27.1,1.5,2.0,1.0,18.71,synthetic,34.223698616985075,-0.5681952654944213
23.0,Female,40.0,1.8,160,136.0,62.0,1.85,1113.0,Strength,16.8,1.7,3.0,,16.37,synthetic,100.0,-1.372851770641255
25.0,Female,76.2,1.87,184,148.0,69.0,1.96,809.0,HIIT,26.2,2.3,3.0,1.0,17.02,synthetic,34.788580507817954,0.2949214204321386
52.0,Male,84.5,1.75,180,158.0,71.0,2.0,830.0,Strength,14.1,1.5,4.0,3.0,18.25,synthetic,80.85318142565023,-0.4639013310917738
59.0,Male,40.0,2.0,173,141.0,68.0,1.04,1331.0,Strength,27.0,3.7,2.0,1.0,43.74,synthetic,0.0,-0.2748833075737788
37.0,,40.0,1.92,163,129.0,68.0,1.22,1025.0,Cardio,22.7,3.3,2.0,1.0,23.28,synthetic,11.695555934434347,0.9860626451196084
42.0,Female,55.6,1.63,176,134.0,74.0,1.41,384.0,Cardio,22.0,3.3,3.0,1.0,32.64,synthetic,18.765141052657576,-0.3164484458804057
29.0,Male,73.6,1.82,162,141.0,55.0,1.5,1057.0,Cardio,25.2,2.1,2.0,2.0,30.41,synthetic,41.06898220888684,-0.06865306150501971
29.0,Female,50.8,1.89,199,163.0,59.0,0.8,784.0,HIIT,35.0,2.5,3.0,2.0,22.37,synthetic,64.01598592946429,-1.2431387930386604
27.0,Male,72.5,1.88,181,162.0,69.0,1.21,1120.0,HIIT,34.6,3.4,4.0,1.0,27.76,synthetic,32.36450092536139,-0.4757355618807681
22.0,Male,128.4,,166,169.0,50.0,1.53,914.0,HIIT,16.7,2.8,3.0,2.0,13.01,synthetic,34.96919698240182,0.18762083616688102
41.0,Male,74.7,1.84,170,169.0,57.0,,1257.0,Strength,24.8,2.5,3.0,3.0,14.71,synthetic,85.51947617722918,-1.544298987072994
21.0,Female,94.4,1.69,197,155.0,61.0,1.94,1089.0,Strength,20.7,2.4,,2.0,14.52,synthetic,100.0,-0.1393239255074323
52.0,Male,57.5,1.87,174,149.0,70.0,1.05,880.0,,12.5,2.5,2.0,2.0,12.32,synthetic,41.16028728047648,-0.21936714188415496
32.0,Male,51.1,1.86,199,131.0,63.0,1.0,865.0,HIIT,34.8,3.2,3.0,1.0,21.49,synthetic,27.502002062516944,-0.2669700355300485
30.0,Female,88.8,1.69,171,127.0,70.0,1.21,1097.0,Strength,25.6,3.4,,1.0,19.29,synthetic,100.0,0.5297271189265946
31.0,Female,,1.54,161,156.0,74.0,0.68,882.0,Cardio,28.9,2.6,4.0,1.0,12.32,synthetic,61.09918556005361,-0.032449188121182804
49.0,Female,80.0,2.0,162,151.0,74.0,1.07,,,15.7,3.6,3.0,2.0,29.6,synthetic,49.16723059136182,0.8824575186851553
23.0,Female,52.6,1.78,176,169.0,53.0,1.15,1384.0,Cardio,31.1,2.4,3.0,2.0,21.08,synthetic,48.168033812796125,-1.094871612475229
18.0,Male,57.5,1.74,193,154.0,70.0,1.16,1358.0,HIIT,33.9,3.7,4.0,3.0,12.32,synthetic,85.3450564848055,-0.19126034622532162
52.0,Female,45.1,1.65,165,164.0,71.0,1.76,1380.0,Yoga,21.5,3.3,5.0,1.0,29.89,synthetic,36.54155425873836,-0.23242657088804203
45.0,Male,98.7,1.77,183,132.0,74.0,1.32,400.0,Cardio,19.5,2.0,4.0,2.0,18.18,synthetic,51.793323744428086,-1.1554035950040642
51.0,Male,63.0,1.78,161,152.0,50.0,1.33,1339.0,Strength,29.1,1.8,2.0,2.0,15.95,synthetic,62.95211355912322,0.46503600167307696
34.0,Female,101.5,1.57,184,120.0,55.0,1.02,601.0,Strength,17.7,2.3,5.0,,46.11,synthetic,100.0,1.5597386446822543
18.0,Female,89.8,1.66,185,140.0,54.0,2.0,1283.0,HIIT,28.4,1.9,,2.0,16.69,synthetic,100.0,-0.3136048595870648
42.0,Male,43.5,1.56,192,159.0,57.0,1.96,555.0,,25.3,3.6,3.0,2.0,28.64,synthetic,51.199242520544615,0.10401687061901355
28.0,Female,121.1,1.75,163,149.0,68.0,1.57,716.0,Strength,21.0,3.3,5.0,1.0,26.5,synthetic,36.96586610614456,-0.2323852193477382
18.0,Male,46.3,2.0,167,169.0,64.0,1.29,1556.0,Yoga,22.5,2.6,2.0,3.0,17.38,synthetic,78.38940500469613,-0.8708677359257406
35.0,Male,40.0,1.71,162,133.0,69.0,1.99,840.0,Yoga,20.2,3.2,4.0,2.0,27.14,synthetic,45.61746813453077,-1.756608222241613
56.0,Female,64.2,1.79,196,165.0,58.0,0.97,667.0,Cardio,15.9,3.3,4.0,1.0,12.32,synthetic,24.416982460539693,-0.8646187864762922
18.0,Female,56.0,1.82,170,131.0,62.0,1.55,1249.0,HIIT,,2.0,3.0,3.0,15.72,synthetic,63.99845767028305,-1.4135667047613851
45.0,Male,43.8,,161,169.0,72.0,1.97,1783.0,HIIT,24.9,3.5,4.0,3.0,15.83,synthetic,84.39501230620226,1.0632816624472943
32.0,Female,90.5,1.63,184,166.0,50.0,1.46,1217.0,Strength,31.3,2.0,5.0,1.0,12.99,synthetic,42.78936503512114,-0.3920877551385913
42.0,Female,40.0,1.81,177,145.0,59.0,1.71,1065.0,HIIT,26.6,1.5,3.0,1.0,23.25,synthetic,29.577728661518858,-0.5767354632377366
54.0,Male,72.6,1.56,172,165.0,69.0,1.26,966.0,HIIT,26.1,3.5,2.0,1.0,31.41,synthetic,27.129924333475373,0.4113230598302448
18.0,Male,40.0,1.58,,164.0,52.0,1.08,1262.0,HIIT,24.7,3.2,4.0,1.0,28.07,synthetic,25.339039811709533,-1.1974008822847104
34.0,Female,89.7,1.78,184,142.0,53.0,0.53,1662.0,HIIT,24.2,1.5,3.0,1.0,39.54,synthetic,9.877416555925127,-0.913491230403642
21.0,Female,59.7,1.65,191,138.0,68.0,0.95,539.0,HIIT,35.0,3.2,4.0,2.0,17.55,synthetic,44.08299123860686,-0.24554218460110316
18.0,Male,42.0,1.82,188,137.0,67.0,0.77,589.0,HIIT,16.4,2.0,2.0,3.0,29.09,synthetic,59.99400297525599,0.5230151931387845
18.0,Male,57.9,2.0,168,156.0,50.0,1.05,689.0,Cardio,28.3,3.6,3.0,3.0,18.31,synthetic,81.95537757565778,0.10134803613503057
49.0,,50.2,1.7,164,169.0,73.0,0.75,622.0,Cardio,28.0,1.6,2.0,1.0,13.34,synthetic,28.49102110743144,-0.10133988598729421
18.0,Female,40.0,1.8,187,158.0,71.0,1.24,665.0,\nStrength,24.1,1.7,2.0,2.0,14.93,synthetic,42.060330523358175,-0.2375058118111869
18.0,Female,70.9,1.87,176,164.0,59.0,2.0,745.0,HIIT,28.2,3.2,4.0,2.0,15.74,synthetic,54.28400748141933,0.020188684421420133
26.0,Male,44.0,1.6,190,125.0,68.0,1.06,1246.0,Strength,21.1,2.7,2.0,2.0,15.5,synthetic,29.821262533191906,-0.13867767589659627
31.0,Female,46.9,1.75,192,146.0,63.0,2.0,748.0,Cardio,15.3,1.7,4.0,,12.48,synthetic,100.0,-1.1239778198215487
49.0,Male,47.5,1.79,161,169.0,61.0,1.43,957.0,Strength,25.8,3.0,4.0,1.0,13.47,synthetic,38.90383163519786,-0.2631366226934789
38.0,Male,69.0,1.82,170,133.0,53.0,1.24,1610.0,Strength,30.1,2.8,2.0,2.0,20.05,synthetic,50.75205016106566,-1.158950927134202
18.0,Female,59.1,2.0,181,123.0,72.0,1.94,901.0,HIIT,23.2,2.4,4.0,2.0,13.32,synthetic,60.0066572138121,-0.23513396567934103
53.0,Female,40.0,1.66,192,169.0,72.0,1.11,,Yoga,27.5,2.8,4.0,3.0,22.65,synthetic,80.49773687180961,-0.6845183531905932
18.0,Female,74.6,1.71,169,143.0,54.0,1.49,1213.0,,28.7,2.0,2.0,1.0,18.68,synthetic,20.070631586281763,1.731505298226289
35.0,Male,98.6,1.55,184,141.0,59.0,2.0,1172.0,Cardio,27.8,3.2,2.0,2.0,23.47,synthetic,38.39678860526553,-0.3319155070013695
29.0,Female,58.4,1.61,182,165.0,70.0,0.77,1259.0,HIIT,20.1,3.5,4.0,2.0,26.13,synthetic,60.29328420202535,-1.4233916530092712
35.0,Female,76.1,1.81,,153.0,74.0,2.0,1119.0,HIIT,17.7,3.3,2.0,1.0,26.86,synthetic,21.4197294438939,-0.40734416854153965
38.0,Male,93.7,1.66,168,169.0,68.0,1.97,875.0,Cardio,29.0,3.4,4.0,2.0,13.87,synthetic,59.920188479927994,0.11548699651031052
42.0,Female,88.6,2.0,171,166.0,72.0,1.11,1335.0,Yoga,18.6,2.2,5.0,2.0,18.3,synthetic,54.739651573324196,1.038691156922019
18.0,Male,49.9,1.77,191,123.0,74.0,1.4,626.0,Strength,25.9,3.4,2.0,2.0,24.35,synthetic,23.466570801287556,-0.7715619199509748
42.0,Female,99.9,1.6,189,169.0,58.0,1.85,1099.0,HIIT,32.6,2.2,2.0,1.0,15.78,synthetic,30.971527117536958,-1.5659423792189122
26.0,Female,58.6,1.78,198,143.0,74.0,1.59,1008.0,Cardio,21.1,2.2,3.0,1.0,44.77,synthetic,0.0,0.35346960914478504
36.0,Male,57.4,1.58,192,152.0,70.0,1.38,1137.0,Yoga,18.3,3.2,2.0,1.0,20.91,synthetic,11.372242359568794,-1.4044789647197211
47.0,Male,48.1,1.71,185,129.0,74.0,0.87,1177.0,Strength,28.1,2.6,3.0,3.0,12.32,synthetic,81.93478911913994,-0.6489243532059881
30.0,Male,60.1,1.93,187,140.0,58.0,1.48,875.0,HIIT,29.7,3.1,5.0,1.0,24.29,synthetic,31.079873600808703,-0.5060963884087952
23.0,Female,88.0,2.0,193,128.0,70.0,1.24,399.0,HIIT,23.9,2.8,3.0,1.0,31.33,synthetic,26.10436384046622,-0.35570676264008655
39.0,Female,62.5,1.74,162,141.0,58.0,1.27,699.0,,24.2,1.8,3.0,1.0,17.6,synthetic,31.170059495766974,0.2513315656594685
38.0,Female,69.4,2.0,195,130.0,,1.34,1197.0,Strength,19.5,2.6,3.0,3.0,14.99,synthetic,81.83569323200477,-0.84690742582911
20.0,Female,69.3,1.75,180,120.0,72.0,1.06,1421.0,Yoga,24.6,3.2,4.0,2.0,25.22,synthetic,41.01044288799466,-0.5189834017334085
18.0,Male,52.6,1.76,175,154.0,50.0,1.17,1783.0,Yoga,21.0,3.0,3.0,2.0,30.92,synthetic,53.239439853864,-0.3114162823595108
39.0,Female,65.6,1.7,172,148.0,68.0,0.87,1709.0,HIIT,20.2,1.5,4.0,3.0,14.83,synthetic,82.61250531233856,-0.18032163398496953
45.0,Male,71.4,,179,140.0,52.0,1.56,1246.0,Strength,24.6,2.6,4.0,1.0,15.53,synthetic,26.30722860753797,-0.22173826023366183
22.0,Male,80.6,1.71,176,139.0,60.0,2.0,957.0,Cardio,31.0,2.4,4.0,2.0,12.32,synthetic,56.43388467342251,0.04880462017806386
57.0,Female,43.5,2.0,172,159.0,59.0,1.73,530.0,Yoga,18.7,2.1,2.0,3.0,23.74,synthetic,52.2376476710168,0.3750716077133898
25.0,Female,72.6,1.7,161,168.0,51.0,1.28,1262.0,Strength,22.0,3.1,4.0,2.0,16.45,synthetic,59.08652811480671,0.014107292520774417
18.0,Male,87.5,1.76,169,160.0,60.0,2.0,1042.0,Yoga,22.4,3.3,2.0,3.0,21.79,synthetic,59.706284918179286,0.06286841880737476
50.0,Male,46.8,1.77,180,128.0,70.0,1.4,803.0,HIIT,17.0,3.3,4.0,1.0,21.83,synthetic,16.473297141564657,-1.5657785333971823
27.0,Male,42.5,1.61,183,155.0,71.0,2.0,933.0,HIIT,22.9,1.6,2.0,1.0,,synthetic,4.77640813782109,-0.2598178406674556
43.0,Male,83.5,1.96,168,169.0,54.0,1.47,1522.0,Strength,,2.1,4.0,2.0,24.03,synthetic,66.12688374989925,0.08360603840128694
18.0,Female,44.9,1.77,168,127.0,57.0,1.66,512.0,Strength,12.3,3.7,3.0,1.0,20.39,synthetic,18.707366063072115,0.2831529556563603
18.0,Male,63.9,1.71,164,140.0,66.0,1.48,785.0,Yoga,30.2,3.3,4.0,2.0,21.96,synthetic,70.337277099165,-0.8538806193870354
36.0,Female,67.5,1.71,173,,60.0,1.1,511.0,HIIT,20.6,1.5,4.0,1.0,18.75,synthetic,24.64198536947702,-0.8272314199109161
24.0,Female,59.0,1.68,,132.0,56.0,1.17,1186.0,\tCardio,24.2,3.4,3.0,3.0,14.37,synthetic,57.92642042407053,-0.7592805402268787
21.0,Male,90.1,1.72,184,138.0,68.0,1.35,1043.0,Yoga,27.1,2.1,4.0,3.0,22.34,synthetic,68.8347556005134,0.12913111991307474
18.0,Male,48.2,1.75,180,134.0,63.0,1.39,1053.0,Yoga,22.1,2.2,4.0,1.0,16.34,synthetic,42.35811620006939,0.5271048439393669
18.0,Male,78.1,1.75,184,158.0,50.0,,871.0,Cardio,31.6,2.5,2.0,3.0,17.61,synthetic,68.44101822063332,-0.6259680858332812
31.0,Male,67.4,1.83,167,122.0,66.0,1.49,1032.0,HIIT,30.6,3.1,5.0,2.0,18.29,synthetic,54.51712703509399,0.4263698509016392
27.0,Male,44.1,1.56,169,,72.0,1.34,1124.0,Strength,10.0,3.1,2.0,1.0,20.18,synthetic,21.600182258527877,-0.2012161526683246
26.0,Male,65.0,1.69,171,162.0,62.0,1.54,1066.0,Strength,16.6,3.5,2.0,2.0,29.56,synthetic,43.177827361675455,-0.39942862172994903
33.0,Female,95.0,1.85,168,140.0,56.0,1.3,958.0,Strength,20.5,3.3,3.0,2.0,12.66,synthetic,61.17398815902461,-0.46910738385437517
30.0,Female,65.3,1.76,192,161.0,57.0,1.16,1092.0,Cardio,32.1,1.9,4.0,3.0,23.82,synthetic,94.48499229892926,0.29728909168172574
59.0,Male,40.0,1.72,182,164.0,56.0,1.27,1783.0,HIIT,12.6,3.1,4.0,3.0,12.32,synthetic,76.40231354210914,-0.039537746570343923
46.0,Female,82.9,1.74,194,165.0,52.0,2.0,1107.0,Cardio,24.3,3.1,3.0,3.0,14.4,synthetic,61.73952313917962,1.52066034211811
18.0,Male,59.4,1.87,195,139.0,74.0,2.0,958.0,Yoga,14.9,2.7,3.0,2.0,36.72,synthetic,28.28534838876724,-0.9817797143978593
49.0,Male,58.2,1.82,171,154.0,67.0,1.38,624.0,Strength,20.8,3.5,4.0,1.0,19.11,synthetic,32.60280506582886,0.11448136162398065
37.0,Female,77.3,1.58,180,140.0,61.0,1.57,1333.0,HIIT,23.5,1.5,2.0,2.0,12.32,synthetic,35.36241073789389,-0.7233608078492103
22.0,Male,66.0,1.67,181,122.0,50.0,0.96,912.0,Cardio,26.3,1.5,3.0,2.0,15.29,synthetic,40.428490851049574,-0.9954295895909151
